date,portfolio,n_pos,cash
2026-03-19,11144.406475378402,14,1399.5332072509605
2026-03-20,11069.984402014145,14,1399.5332072509605
2026-03-23,11121.673549963363,14,1399.5332072509605
2026-03-24,11108.196331335434,14,1399.5332072509605
2026-03-25,11175.514629675277,14,1399.5332072509605
2026-03-26,11106.64275009764,14,1399.5332072509605
2026-03-27,11053.544414518448,14,701.1721611004787
2026-03-30,11141.422031400773,14,701.1721611004787
2026-03-31,11239.440265653702,14,701.1721611004787
2026-04-01,11203.860935209366,14,701.1721611004787
2026-04-02,11219.446109769913,14,701.1721611004787
2026-04-06,11252.490528104874,14,701.1721611004787
2026-04-07,11178.222011564347,14,701.1721611004787
2026-04-08,11343.567363737198,14,701.1721611004787
2026-04-09,11451.885250386495,13,773.1152842610064
2026-04-10,11379.849674519795,13,773.1152842610064
2026-04-13,11348.078609761495,13,773.1152842610064
2026-04-14,11344.902866658467,13,773.1152842610064
2026-04-15,11289.826373006548,13,961.2147015587943
2026-04-16,11322.694514180865,13,961.2147015587943
2026-04-17,11349.173945333208,13,961.2147015587943
2026-04-20,11308.270014669146,13,961.2147015587943
2026-04-21,11176.155032064165,13,961.2147015587943
2026-04-22,11173.841318990435,13,961.2147015587943
2026-04-23,11264.35540285274,13,961.2147015587943
2026-04-24,11241.370570089068,13,961.2147015587943
2026-04-27,11205.630267049517,13,961.2147015587943
2026-04-28,11318.631640340533,13,961.2147015587943
2026-04-29,11341.766146566119,13,961.2147015587943
2026-04-30,11380.127169515337,13,961.2147015587943
2026-05-01,11386.524706746783,13,961.2147015587943
2026-05-04,11297.96573915645,13,961.2147015587943
2026-05-05,11324.166148091997,13,961.2147015587943
2026-05-06,11398.017907170099,12,503.8367624557421
2026-05-07,11314.330552128595,12,503.8367624557421
2026-05-08,11263.496666935724,12,503.8367624557421
2026-05-11,11219.819458988946,12,503.8367624557421
2026-05-12,11342.18096259002,12,503.8367624557421
2026-05-13,11303.398995426935,12,503.8367624557421
2026-05-14,11319.332444218438,12,503.8367624557421
2026-05-15,11318.103963087056,11,693.4765216808065
2026-05-18,11396.473286817525,11,693.4765216808065
2026-05-19,11405.475064466451,11,693.4765216808065
2026-05-20,11385.095296094869,11,693.4765216808065
2026-05-21,11415.345135877584,11,693.4765216808065
2026-05-22,11546.652895925497,11,910.1012983302816
2026-05-26,11397.767558095908,11,910.1012983302816
2026-05-27,11443.82945537374,11,910.1012983302816
2026-05-28,11360.070506093954,11,910.1012983302816
2026-05-29,11268.63315105245,11,910.1012983302816
2026-06-01,11150.897845266318,11,910.1012983302816
2026-06-02,11184.387011526083,11,910.1012983302816
2026-06-03,11204.402476308798,11,910.1012983302816
2026-06-04,11295.158106801962,11,910.1012983302816
2026-06-05,11467.367091176962,11,910.1012983302816
2026-06-08,11418.47080516622,11,910.1012983302816
2026-06-09,11526.607661245322,11,910.1012983302816
2026-06-10,11575.477122304892,11,910.1012983302816
2026-06-11,11552.774738949165,11,786.0554930385209
2026-06-12,11611.862377804146,11,786.0554930385209
2026-06-15,11545.635983150825,11,786.0554930385209
2026-06-16,11617.915241878853,11,786.0554930385209
2026-06-17,11534.09351031147,11,786.0554930385209
2026-06-18,11426.423017685198,10,1154.4170362398859
2026-06-22,11460.990644638323,10,1154.4170362398859
2026-06-23,11610.882894699358,10,1154.4170362398859
2026-06-24,11649.72530192592,10,1154.4170362398859
2026-06-25,11629.475225631975,10,1154.4170362398859
2026-06-26,11778.564199630999,10,1154.4170362398859
2026-06-29,11756.11820920589,10,1155.6670983660458
2026-06-30,11652.9549706805,10,1155.6670983660458
2026-07-01,11724.652256325793,10,1127.405056313586
2026-07-02,11965.685062722278,10,1127.405056313586
2026-07-06,11888.044903115344,10,1127.405056313586
2026-07-07,11996.434364663195,10,1282.8843158350705
2026-07-08,11806.011181473803,10,1181.4812818766354
2026-07-09,11718.171322465014,10,1181.4812818766354
2026-07-10,11731.15121138103,10,1181.4812818766354
2026-07-13,11800.021275162768,10,1181.4812818766354
2026-07-14,11785.331318497729,10,1181.4812818766354
